ID;User_ID;Rank_2024_01;Person;net_worth_in_BillionUSD_2024_01;Age_of_person_2024_01;Date
495;920;495;Shen Guojun;5.7;61;01-31-2024
496;234;496;Chase Coleman III;5.7;48;01-31-2024
497;1127;497;Jeff Rothschild;5.7;69;01-31-2024
498;539;498;Thomas Straumann;5.6;60;01-31-2024
499;1212;499;Bill Haslam;5.6;65;01-31-2024
500;1020;500;Donald Horton;5.6;73;01-31-2024
501;469;501;Wolfgang Marguerre;5.6;82;01-31-2024
502;536;502;Janice McNair;5.6;87;01-31-2024
503;448;503;Maria Angelicoussis;5.6;41;01-31-2024
504;467;504;James Irving;5.6;95;01-31-2024
505;547;505;Tom Golisano;5.6;82;01-31-2024
506;461;506;Pierre Chen;5.6;67;01-31-2024
507;497;507;Lynda Resnick;5.6;81;01-31-2024
508;498;508;Stewart Resnick;5.6;87;01-31-2024
509;176;509;Wu Yajun;5.6;60;01-31-2024
510;456;510;Teddy Sagi;5.6;52;01-31-2024
511;734;511;Rahul Bhatia;5.6;64;01-31-2024
512;480;512;Mahendra Choksi;5.6;82;01-31-2024
513;434;513;Tsai Eng-meng;5.5;67;01-31-2024
514;453;514;Li Ge;5.5;57;01-31-2024
515;780;515;Jaime Gilinski Bacal;5.5;66;01-31-2024
516;597;516;Fred Smith;5.5;79;01-31-2024
517;462;517;John Collison;5.5;33;01-31-2024
518;463;518;Patrick Collison;5.5;35;01-31-2024
519;739;519;Rakesh Gangwal;5.5;70;01-31-2024
520;910;520;Sudhir Mehta;5.5;69;01-31-2024
521;909;521;Samir Mehta;5.5;60;01-31-2024
522;83;522;Wang Wenyin;5.5;55;01-31-2024
523;296;523;Ding Shijia;5.5;60;01-31-2024
524;408;524;Ruan Liping;5.5;59;01-31-2024
525;223;525;Pei Zhenhua;5.4;65;01-31-2024
526;409;526;Ruan Xueping;5.4;52;01-31-2024
527;3014;527;Robert Hale Jr;5.4;57;01-31-2024
528;842;528;Cho Jung-ho;5.4;65;01-31-2024
529;502;529;Erich Wesjohann;5.4;78;01-31-2024
530;486;530;Wolfgang Reimann;5.4;71;01-31-2024
531;487;531;Matthias Reimann-Andersen;5.4;58;01-31-2024
532;489;532;Renate Reimann-Haas;5.4;72;01-31-2024
533;488;533;Stefan Reimann-Andersen;5.4;60;01-31-2024
534;795;534;Juan Roig;5.4;74;01-31-2024
535;530;535;Martin Haefner;5.4;70;01-31-2024
536;555;536;Chairul Tanjung;5.4;61;01-31-2024
537;675;537;Igor Kesaev;5.4;57;01-31-2024
538;595;538;Mark Meijer;5.4;66;01-31-2024
539;594;539;Hank Meijer;5.4;71;01-31-2024
540;593;540;Doug Meijer;5.4;70;01-31-2024
541;573;541;Jason Chang;5.4;79;01-31-2024
542;464;542;Archie Aldis Emmerson;5.4;94;01-31-2024
543;566;543;Thai Lee;5.3;65;01-31-2024
544;491;544;Rick Caruso;5.3;65;01-31-2024
545;526;545;Ron Baron;5.3;80;01-31-2024
546;424;546;Sumet Jiaravanon;5.3;89;01-31-2024
547;417;547;Zhou Qunfei;5.3;;01-31-2024
548;638;548;Jon Stryker;5.3;65;01-31-2024
549;571;549;Maria Fernanda Amorim;5.3;89;01-31-2024
550;527;550;Robert Bass;5.3;75;01-31-2024
551;656;551;Lin Li;5.3;60;01-31-2024
552;512;552;Mark Scheinberg;5.2;50;01-31-2024
553;693;553;Dan Kurzius;5.2;52;01-31-2024
554;2638;554;Charles B. Johnson;5.2;91;01-31-2024
555;2636;555;You Xiaoping;5.2;66;01-31-2024
556;538;556;Alexandra Schoerghuber;5.2;65;01-31-2024
557;540;557;Murat Ulker;5.2;64;01-31-2024
558;535;558;George Lucas;5.2;79;01-31-2024
559;431;559;Jaran Chiaravanont;5.2;93;01-31-2024
560;870;560;Peter Gilgan;5.2;73;01-31-2024
561;558;561;Michael Ashley;5.2;59;01-31-2024
562;690;562;John Henry;5.1;74;01-31-2024
563;523;563;Romesh T. Wadhwani;5.1;76;01-31-2024
564;605;564;Joseph Liemandt;5.1;55;01-31-2024
565;519;565;Sami Mnaymneh;5.1;62;01-31-2024
566;521;566;Tony Tamer;5.1;66;01-31-2024
567;528;567;Dona Bertarelli;5.1;56;01-31-2024
568;285;568;Cao Renxian;5.1;55;01-31-2024
569;773;569;Rajiv Bajaj;5.1;57;01-31-2024
570;774;570;Sanjiv Bajaj;5.1;54;01-31-2024
571;775;571;Leonid Boguslavsky;5.0;72;01-31-2024
572;545;572;Dagmar Dolby;5.0;82;01-31-2024
573;518;573;Kwon Hyuk-bin;5.0;50;01-31-2024
574;751;574;Richard Uihlein;5.0;78;01-31-2024
575;750;575;Elizabeth Uihlein;5.0;78;01-31-2024
576;1027;576;Martin Lorentzon;5.0;54;01-31-2024
577;628;577;Johnelle Hunt;5.0;92;01-31-2024
578;553;578;Mark Shoen;5.0;73;01-31-2024
579;805;579;Giuseppe Crippa;5.0;88;01-31-2024
580;501;580;Ronald Wanek;5.0;82;01-31-2024
581;549;581;Bidzina Ivanishvili;4.9;67;01-31-2024
582;569;582;Horst Julius Pudwill;4.9;79;01-31-2024
583;644;583;Herbert Wertheim;4.9;84;01-31-2024
584;564;584;Helen Johnson-Leipold;4.9;67;01-31-2024
585;579;585;Thomas Secunda;4.9;69;01-31-2024
586;686;586;Ben Chestnut;4.9;49;01-31-2024
587;744;587;Chandru Raheja;4.9;83;01-31-2024
588;768;588;John Sall;4.9;75;01-31-2024
589;584;589;Charles Dolan;4.9;97;01-31-2024
590;567;590;Winifred J. Marquart;4.9;64;01-31-2024
591;562;591;H. Fisk Johnson;4.9;65;01-31-2024
592;563;592;S. Curtis Johnson;4.9;68;01-31-2024
593;679;593;Arturo Moreno;4.9;77;01-31-2024
594;745;594;Trevor Rees-Jones;4.9;72;01-31-2024
595;615;595;Margot Birmingham Perot;4.9;90;01-31-2024
596;652;596;Min Kao;4.8;75;01-31-2024
597;607;597;N.R. Narayana Murthy;4.8;77;01-31-2024
598;826;598;Vivek Chaand Sehgal;4.8;67;01-31-2024
599;718;599;Jorge Moll Filho;4.8;79;01-31-2024
600;532;600;Kim Beom-su;4.8;57;01-31-2024
601;600;601;Russ Weiner;4.8;53;01-31-2024
602;701;602;Steven Spielberg;4.8;77;01-31-2024
603;484;603;Michael Pieper;4.8;77;01-31-2024
604;576;604;Carlo Fidani;4.8;69;01-31-2024
605;608;605;Odd Reitan;4.8;72;01-31-2024
606;479;606;Patrizio Bertelli;4.8;78;01-31-2024
607;485;607;Miuccia Prada;4.8;74;01-31-2024
608;647;608;Chan Laiwa;4.8;83;01-31-2024
609;281;609;Liu Yonghao;4.8;72;01-31-2024
610;509;610;Ananda Krishnan;4.7;85;01-31-2024
611;639;611;Daniel Tsai;4.7;67;01-31-2024
612;471;612;Mitchell Rales;4.7;67;01-31-2024
613;592;613;Richard Li;4.7;57;01-31-2024
614;760;614;Jim Kavanaugh;4.7;61;01-31-2024
615;683;615;Ken Xie;4.7;61;01-31-2024
616;853;616;Herb Simon;4.7;89;01-31-2024
617;985;617;Friedrich Knapp;4.7;72;01-31-2024
618;524;618;Hansjoerg Wyss;4.7;89;01-31-2024
619;520;619;Kjell Inge Rokke;4.7;65;01-31-2024
620;599;620;Maximilian Viessmann;4.7;34;01-31-2024
621;640;621;Richard Tsai;4.7;66;01-31-2024
622;658;622;Jean Pritzker;4.7;61;01-31-2024
623;2676;623;Jeffrey Lurie;4.6;72;01-31-2024
624;3386;624;Timur Kulibayev;4.6;57;01-31-2024
625;632;625;Dinara Kulibaeva;4.6;56;01-31-2024
626;633;626;Ian Livingstone;4.6;61;01-31-2024
627;634;627;Richard Livingstone;4.6;59;01-31-2024
628;1047;628;Garrett Camp;4.6;45;01-31-2024
629;635;629;Gwendolyn Sontheim Meyer;4.6;62;01-31-2024
630;589;630;Ronald Lauder;4.6;79;01-31-2024
631;677;631;Joao Moreira Salles;4.6;62;01-31-2024
632;678;632;Walther Moreira Salles Junior;4.6;67;01-31-2024
633;587;633;Vladimir Kim;4.6;63;01-31-2024
634;730;634;Nusli Wadia;4.6;79;01-31-2024
635;603;635;Dietmar Hopp;4.6;83;01-31-2024
636;606;636;Theo Mueller;4.5;84;01-31-2024
637;714;637;W. Herbert Hunt;4.5;94;01-31-2024
638;738;638;Stephen Feinberg;4.5;63;01-31-2024
640;622;640;Mikhail Shelkov;4.5;55;01-31-2024
641;918;641;Lynn Schusterman;4.5;85;01-31-2024
642;753;642;William Berkley;4.5;77;01-31-2024
643;3103;643;Carlos Hank Rhon;4.5;76;01-31-2024
644;619;644;Christian Haub;4.5;59;01-31-2024
645;610;645;Hussain Sajwani;4.5;70;01-31-2024
646;712;646;Giuseppe De Longhi;4.5;84;01-31-2024
647;651;647;Dewi Kam;4.5;73;01-31-2024
648;655;648;Lin Bin;4.5;56;01-31-2024
649;458;649;Wu Jianshu;4.5;60;01-31-2024
650;637;650;Pham Nhat Vuong;4.5;55;01-31-2024
651;298;651;Zhang Yong;4.5;53;01-31-2024
652;710;652;Mong-Koo Chung;4.5;85;01-31-2024
653;713;653;Guenther Fielmann;4.5;84;01-31-2024
654;746;654;Yasumitsu Shigeta;4.5;58;01-31-2024
655;741;655;Martha Ingram;4.4;88;01-31-2024
656;763;656;Tom Morris;4.4;69;01-31-2024
657;1045;657;Joy Alukkas;4.4;67;01-31-2024
658;674;658;Jeremy Jacobs Sr;4.4;84;01-31-2024
659;552;659;Emanuele Saputo;4.4;87;01-31-2024
660;460;660;James Chambers;4.4;66;01-31-2024
661;476;661;Margaretta Taylor;4.4;81;01-31-2024
662;733;662;Zhu Baoguo;4.4;61;01-31-2024
663;472;663;Katharine Rayner;4.4;79;01-31-2024
664;630;664;Daryl Katz;4.4;62;01-31-2024
665;735;665;Francesco Gaetano Caltagirone;4.4;80;01-31-2024
666;625;666;Juan Carlos Escotet;4.4;64;01-31-2024
667;702;667;Jerzy Starak;4.4;76;01-31-2024
668;762;668;Mikhail Lomtadze;4.4;48;01-31-2024
669;1139;669;Zhu Yi;4.4;60;01-31-2024
670;880;670;Gil Shwed;4.4;55;01-31-2024
671;645;671;Shari Arison;4.4;66;01-31-2024
672;776;672;Jim Coulter;4.4;64;01-31-2024
673;1030;673;Georg Nemetschek;4.4;90;01-31-2024
674;507;674;Gao Dekang;4.4;72;01-31-2024
675;715;675;James Irsay;4.3;64;01-31-2024
676;660;676;Jeff Skoll;4.3;59;01-31-2024
677;659;677;E. Joe Shoen;4.3;74;01-31-2024
678;689;678;Vinod Rai Gupta;4.3;78;01-31-2024
679;785;679;Vyacheslav Kim;4.3;54;01-31-2024
680;993;680;Ajay Piramal;4.3;68;01-31-2024
681;650;681;Rupert Johnson jr;4.3;83;01-31-2024
682;654;682;Eric Lefkofsky;4.3;54;01-31-2024
683;719;683;Fernando Roberto Moreira Salles;4.3;77;01-31-2024
684;720;684;Pedro Moreira Salles;4.3;64;01-31-2024
685;663;685;Tahir;4.3;71;01-31-2024
686;1167;686;Mark Leonard;4.3;67;01-31-2024
687;641;687;Frank Wang;4.3;43;01-31-2024
688;585;688;Jack Dorsey;4.3;47;01-31-2024
689;771;689;Yitzhak Tshuva;4.3;75;01-31-2024
690;220;690;Richard Liu;4.3;49;01-31-2024
691;721;691;Gabe Newell;4.3;61;01-31-2024
692;669;692;John Catsimatidis;4.3;75;01-31-2024
693;736;693;Barry Diller;4.3;82;01-31-2024
694;3015;694;Austen Cargill II.;4.2;72;01-31-2024
695;717;695;Marianne Liebmann;4.2;70;01-31-2024
696;646;696;Pyotr Aven;4.2;68;01-31-2024
697;653;697;Marc Ladreit de Lacharriere;4.2;83;01-31-2024
698;699;698;Isaac Perlmutter;4.2;81;01-31-2024
699;1648;699;George Kurtz;4.2;53;01-31-2024
700;1033;700;Gregorio Perez Companc;4.2;88;01-31-2024
701;835;701;William Ackman;4.2;57;01-31-2024
702;1032;702;Vikas Oberoi;4.2;53;01-31-2024
703;784;703;Peter Kellogg;4.2;81;01-31-2024
704;550;704;Lim Hariyanto Wijaya Sarwono;4.2;95;01-31-2024
705;1271;705;Rajan Raheja;4.2;69;01-31-2024
706;623;706;Patrick Drahi;4.2;60;01-31-2024
707;531;707;Viktor Kharitonin;4.2;51;01-31-2024
708;1523;708;Clive Palmer;4.2;69;01-31-2024
709;1102;709;Maggie Hardy;4.1;58;01-31-2024
710;365;710;Li Ping;4.1;56;01-31-2024
711;613;711;Samuel Yin;4.1;73;01-31-2024
712;737;712;Wesley Edens;4.1;62;01-31-2024
713;941;713;Reed Hastings;4.1;63;01-31-2024
714;749;714;Steven Udvar-Hazy;4.1;77;01-31-2024
715;631;715;Andrei Kozitsyn;4.1;63;01-31-2024
716;2699;716;Hamilton James;4.1;72;01-31-2024
717;1215;717;Baba Kalyani;4.1;75;01-31-2024
718;859;718;Eric Yuan;4.1;53;01-31-2024
719;668;719;Nick Caporella;4.1;88;01-31-2024
720;542;720;Zhu Yan;4.1;53;01-31-2024
721;672;721;Antti Herlin;4.1;67;01-31-2024
722;807;722;Claudio Del Vecchio;4.1;66;01-31-2024
723;802;723;Rocco Basilico;4.1;34;01-31-2024
724;808;724;Clemente Del Vecchio;4.1;19;01-31-2024
725;809;725;Leonardo Maria Del Vecchio;4.1;28;01-31-2024
726;810;726;Luca Del Vecchio;4.1;22;01-31-2024
727;811;727;Marisa Del Vecchio;4.1;65;01-31-2024
728;833;728;Nicoletta Zampillo;4.1;65;01-31-2024
729;812;729;Paola Del Vecchio;4.1;62;01-31-2024
730;554;730;Dan Snyder;4.1;59;01-31-2024
731;964;731;Abdulla bin Ahmad Al Ghurair;4.1;;01-31-2024
732;581;732;Tim Sweeney;4.1;53;01-31-2024
733;806;733;Daniel DAniello;4.0;77;01-31-2024
734;813;734;Walter P.J. Droege;4.0;71;01-31-2024
735;681;735;Donald Sterling;4.0;89;01-31-2024
736;1223;736;Willy Michel;4.0;77;01-31-2024
737;823;737;Arkady Rotenberg;4.0;72;01-31-2024
738;629;738;Marian Ilitch;4.0;91;01-31-2024
739;700;739;Shaul Shani;4.0;69;01-31-2024
740;831;740;Michael Xie;4.0;54;01-31-2024
741;906;741;Lee Boo-jin;4.0;53;01-31-2024
742;798;742;Wang Junlin;4.0;61;01-31-2024
743;703;743;Torbjorn Tornqvist;4.0;70;01-31-2024
744;940;744;Jeff T. Green;4.0;46;01-31-2024
745;997;745;Erik Selin;4.0;56;01-31-2024
746;192;746;Luo Liguo;4.0;67;01-31-2024
747;729;747;Tsai Hong-tu;3.9;71;01-31-2024
748;680;748;Peter Spuhler;3.9;64;01-31-2024
749;722;749;Alfred Oetker;3.9;57;01-31-2024
750;723;750;Carl Ferdinand Oetker;3.9;51;01-31-2024
751;724;751;Julia Oetker;3.9;45;01-31-2024
752;984;752;Vivek Jain;3.9;68;01-31-2024
753;716;753;Somurai Jaruphnit;3.9;;01-31-2024
754;887;754;Takao Yasuda;3.9;74;01-31-2024
755;430;755;Cai Kui;3.9;61;01-31-2024
756;662;756;Djoko Susanto;3.9;73;01-31-2024
757;1096;757;Abhay Firodia;3.9;79;01-31-2024
758;696;758;Gail Miller;3.9;80;01-31-2024
759;913;759;Roger Penske;3.9;86;01-31-2024
760;748;760;Tsai Cheng-ta;3.9;73;01-31-2024
761;1132;761;Evan Spiegel;3.9;33;01-31-2024
762;1394;762;Shamsheer Vayalil;3.9;47;01-31-2024
763;740;763;Joseph Grendys;3.9;62;01-31-2024
764;590;764;Li Chunan;3.9;55;01-31-2024
765;1288;765;Sanjit Biswas;3.9;42;01-31-2024
766;604;766;Jiang Bin;3.8;57;01-31-2024
767;601;767;Xue Min;3.8;67;01-31-2024
768;874;768;Akio Nitori;3.8;79;01-31-2024
769;770;769;Richard Schulze;3.8;83;01-31-2024
770;878;770;Naguib Sawiris;3.8;69;01-31-2024
771;1007;771;Isak Andic;3.8;70;01-31-2024
772;676;772;Mary Alice Dorrance Malone;3.8;74;01-31-2024
773;1297;773;Daniel Ek;3.8;40;01-31-2024
774;598;774;Barry Sternlicht;3.8;63;01-31-2024
775;778;775;Beatriz Davila de Santo Domingo;3.8;84;01-31-2024
776;588;776;Andre Koo Sr.;3.8;56;01-31-2024
777;922;777;Pat Stryker;3.8;67;01-31-2024
778;236;778;Li Zhenguo;3.8;56;01-31-2024
779;757;779;Brad Jacobs;3.8;67;01-31-2024
780;709;780;Chen Dongsheng;3.8;66;01-31-2024
781;522;781;Tse Ping;3.8;72;01-31-2024
782;705;782;Zhang Daocai;3.8;74;01-31-2024
783;671;783;Luca Garavoglia;3.8;54;01-31-2024
784;626;784;Jose E. Feliciano;3.8;50;01-31-2024
785;1012;785;Jacques D Amours;3.8;67;01-31-2024
786;777;786;Nicolas DIeteren;3.8;48;01-31-2024
787;666;787;Danielle Bellon;3.8;83;01-31-2024
788;828;788;Thomas Siebel;3.8;71;01-31-2024
789;915;789;David Rubenstein;3.8;74;01-31-2024
790;624;790;Behdad Eghbali;3.8;47;01-31-2024
791;895;791;Brunello Cucinelli;3.7;70;01-31-2024
792;275;792;Yao Liangsong;3.7;59;01-31-2024
793;767;793;Anthony Pritzker;3.7;63;01-31-2024
794;1507;794;Rajiv Jain;3.7;56;01-31-2024
795;3016;795;Jian Yao;3.7;;01-31-2024
796;1287;796;John Bicket;3.7;43;01-31-2024
797;743;797;H. Ross Perot Jr;3.7;65;01-31-2024
798;667;798;Hubert Burda;3.7;83;01-31-2024
799;191;799;Jin Baofang;3.7;71;01-31-2024
800;791;800;Masahiro Noda;3.7;85;01-31-2024
801;1085;801;Madhur Bajaj;3.7;71;01-31-2024
802;1086;802;Niraj Bajaj;3.7;69;01-31-2024
803;1087;803;Shekhar Bajaj;3.7;75;01-31-2024
804;779;804;Bob Gaglardi;3.7;82;01-31-2024
805;849;805;John Middleton;3.7;68;01-31-2024
806;1136;806;Gustav Magnar Witzoe;3.7;30;01-31-2024
807;614;807;Stephane Bancel;3.7;51;01-31-2024
808;1011;808;James Clark;3.7;79;01-31-2024
809;685;809;Sid Bass;3.7;81;01-31-2024
810;636;810;Jay Paul;3.7;76;01-31-2024
811;781;811;Pansy Ho;3.7;61;01-31-2024
812;1791;812;Tench Coxe;3.7;66;01-31-2024
813;752;813;Hayes Barnard;3.7;51;01-31-2024
814;938;814;Charles Edelstenne;3.7;86;01-31-2024
815;961;815;Timur Turlov;3.7;36;01-31-2024
816;1225;816;Bobby Murphy;3.7;35;01-31-2024
817;755;817;Yakir Gabay;3.7;57;01-31-2024
818;790;818;Masahiro Miki;3.7;68;01-31-2024
819;537;819;Ugur Sahin;3.6;58;01-31-2024
820;929;820;Jon Yarbrough;3.6;66;01-31-2024
821;457;821;Seo Jung-jin;3.6;66;01-31-2024
822;450;822;Lai Meisong;3.6;53;01-31-2024
823;803;823;Maurizio Billi;3.6;66;01-31-2024
824;560;824;Bernard Broermann;3.6;80;01-31-2024
825;852;825;J. Joe Ricketts;3.6;82;01-31-2024
826;792;826;Cliff Obrecht;3.6;38;01-31-2024
827;793;827;Melanie Perkins;3.6;36;01-31-2024
828;1023;828;Lee Seo-hyun;3.6;50;01-31-2024
829;847;829;Steven Klinsky;3.6;67;01-31-2024
830;820;830;Prasert Prasarttong-Osoth;3.6;90;01-31-2024
831;851;831;Bob Parsons;3.6;73;01-31-2024
832;821;832;Ira Rennert;3.6;89;01-31-2024
833;786;833;Josh Kushner;3.6;38;01-31-2024
834;902;834;Senapathy Gopalakrishnan;3.6;68;01-31-2024
835;881;835;Stephen Smith;3.6;72;01-31-2024
836;896;836;Antonio Del Valle Ruiz;3.6;85;01-31-2024
837;765;837;Daniel Och;3.6;63;01-31-2024
838;1331;838;Jayshree Ullal;3.6;62;01-31-2024
839;787;839;Samuel Tak Lee;3.6;84;01-31-2024
840;2661;840;Neil Shen;3.6;56;01-31-2024
841;796;841;Lawrence Stroll;3.6;64;01-31-2024
842;876;842;Rodger Riney;3.6;78;01-31-2024
843;1044;843;Zhou Jianping;3.6;63;01-31-2024
844;788;844;Edwin Leong;3.6;72;01-31-2024
845;782;845;Alan Howard;3.6;60;01-31-2024
846;1064;846;Akira Mori;3.6;87;01-31-2024
847;975;847;William Conway Jr;3.6;74;01-31-2024
848;691;848;Travis Kalanick;3.6;47;01-31-2024
849;935;849;Gurbachan Singh Dhingra;3.6;73;01-31-2024
850;936;850;Kuldip Singh Dhingra;3.6;76;01-31-2024
851;692;851;Koon Poh Keong;3.6;62;01-31-2024
852;393;852;Jian Jun;3.6;60;01-31-2024
853;732;853;Yu Renrong;3.5;57;01-31-2024
854;834;854;Barry Zekelman;3.5;57;01-31-2024
855;1635;855;Robert Duggan;3.5;79;01-31-2024
856;860;856;Charles Zegar;3.5;75;01-31-2024
857;1122;857;Karsanbhai Patel;3.5;80;01-31-2024
858;1097;858;Bruce Flatt;3.5;58;01-31-2024
859;926;859;Vincent Viola;3.5;67;01-31-2024
860;932;860;John Coates;3.5;54;01-31-2024
861;815;861;Peter Gassner;3.5;58;01-31-2024
862;845;862;Amos Hostetter Jr;3.5;87;01-31-2024
863;1429;863;Sanjiv Goenka;3.5;63;01-31-2024
864;829;864;Wim van der Leegte;3.5;76;01-31-2024
865;665;865;Andrej Babis;3.5;69;01-31-2024
866;1469;866;Venu Srinivasan;3.5;71;01-31-2024
867;958;867;Renzo Rosso;3.5;68;01-31-2024
868;1119;868;Dan Olsson;3.5;77;01-31-2024
869;1050;869;Euisun Chung;3.5;53;01-31-2024
870;1959;870;Frank Slootman;3.5;65;01-31-2024
871;822;871;Dirk Rossmann;3.5;77;01-31-2024
872;366;872;Lin Jianhua;3.5;61;01-31-2024
873;586;873;Fan Hongwei;3.5;57;01-31-2024
874;602;874;Juan Domingo Beckmann Legorreta;3.5;56;01-31-2024
875;869;875;John Gandel;3.5;89;01-31-2024
876;956;876;Penny Pritzker;3.5;64;01-31-2024
877;916;877;Hilton Schlosberg;3.5;71;01-31-2024
878;794;878;J.B. Pritzker;3.5;59;01-31-2024
879;759;879;Jason Jiang;3.5;51;01-31-2024
880;468;880;Jiang Weiping;3.5;68;01-31-2024
881;884;881;Carl Thoma;3.5;75;01-31-2024
882;761;882;Richard LeFrak;3.5;78;01-31-2024
883;999;883;Martua Sitorus;3.5;63;01-31-2024
884;899;884;David Filo;3.5;57;01-31-2024
885;992;885;John Paulson;3.5;68;01-31-2024
886;1272;886;Matthias Reinhart;3.4;64;01-31-2024
887;616;887;Neal Blue;3.4;88;01-31-2024
888;1144;888;Joesley Batista;3.4;51;01-31-2024
889;1145;889;Wesley Batista;3.4;51;01-31-2024
890;844;890;Laurence Graff;3.4;85;01-31-2024
891;483;891;Miao Hangen;3.4;59;01-31-2024
892;1182;892;Leonard Schleifer;3.4;71;01-31-2024
893;856;893;Hans Peter Wild;3.4;82;01-31-2024
894;1227;894;Eren Ozmen;3.4;65;01-31-2024
895;928;895;Steve Wynn;3.4;82;01-31-2024
896;824;896;Remo Ruffini;3.4;62;01-31-2024
897;855;897;Stefan von Holtzbrinck;3.4;60;01-31-2024
898;797;898;Tung Chee Chen;3.4;81;01-31-2024
899;1345;899;Aneel Bhusri;3.4;57;01-31-2024
900;1098;900;Miguel Fluxa Rossello;3.4;85;01-31-2024
901;933;901;Ryan Cohen;3.4;38;01-31-2024
902;1035;902;Arvind Poddar;3.4;66;01-31-2024
903;1316;903;David Murdock;3.4;100;01-31-2024
904;1151;904;Fernando Chico Pardo;3.4;71;01-31-2024
905;1073;905;Stewart Rahr;3.4;77;01-31-2024
906;1056;906;Adi Godrej;3.4;81;01-31-2024
907;1057;907;Jamshyd Godrej;3.4;75;01-31-2024
908;1065;908;Rishad Naoroji;3.4;72;01-31-2024
909;1051;909;Smita Crishna-Godrej;3.4;73;01-31-2024
910;867;910;Walter Frey;3.4;80;01-31-2024
911;704;911;Rufino Vigil Gonzalez;3.4;75;01-31-2024
912;968;912;Norman Braman;3.4;91;01-31-2024
913;838;913;Ramon Ang;3.4;70;01-31-2024
914;1093;914;Jack Cowin;3.4;81;01-31-2024
915;917;915;Klaus-Peter Schulenberg;3.4;72;01-31-2024
916;952;916;Jonathan Nelson;3.4;67;01-31-2024
917;943;917;Miguel Krigsner;3.3;74;01-31-2024
918;937;918;Martin Ebner;3.3;78;01-31-2024
919;839;919;Acharya Balkrishna;3.3;51;01-31-2024
920;903;920;Luciano Hang;3.3;61;01-31-2024
921;3017;921;Holden Spaht;3.3;49;01-31-2024
922;3018;922;Scott Crabill;3.3;53;01-31-2024
923;3019;923;Seth Boro;3.3;48;01-31-2024
924;960;924;Rita Tong Liu;3.3;75;01-31-2024
925;962;925;Frank VanderSloot;3.3;75;01-31-2024
926;931;926;Cho Tak Wong;3.3;77;01-31-2024
927;1002;927;Sunny Varkey;3.3;66;01-31-2024
928;1209;928;Sandeep Engineer;3.3;62;01-31-2024
929;818;929;Daniel Loeb;3.3;62;01-31-2024
930;882;930;Nik Storonsky;3.3;39;01-31-2024
931;250;931;Yang Huiyan;3.3;42;01-31-2024
932;939;932;Sergei Gordeev;3.3;51;01-31-2024
933;618;933;Peter Grogg;3.3;82;01-31-2024
934;873;934;Arnon Milchan;3.3;79;01-31-2024
935;1104;935;Samvel Karapetyan;3.3;58;01-31-2024
936;862;936;John Arnold;3.3;49;01-31-2024
937;1249;937;Otto Philipp Braun;3.3;46;01-31-2024
938;1101;938;Nadir Godrej;3.3;73;01-31-2024
939;1031;939;God Nisanov;3.3;51;01-31-2024
940;1021;940;Zarakh Iliev;3.3;57;01-31-2024
941;1265;941;Fatih Ozmen;3.3;66;01-31-2024
942;890;942;Giuliana Benetton;3.3;86;01-31-2024
943;891;943;Luciano Benetton;3.3;88;01-31-2024
944;766;944;Horst Paulmann;3.3;89;01-31-2024
945;858;945;Yi Zheng;3.3;53;01-31-2024
946;865;946;Bennett Dorrance;3.3;77;01-31-2024
947;789;947;Mohamed Mansour;3.3;76;01-31-2024
948;837;948;Igor Altushkin;3.3;53;01-31-2024
949;924;949;Harald Tschira;3.2;49;01-31-2024
950;925;950;Udo Tschira;3.2;54;01-31-2024
951;901;951;Sergei Galitsky;3.2;56;01-31-2024
952;1157;952;Eric Douglas;3.2;55;01-31-2024
953;1120;953;Yuji Otsuka;3.2;69;01-31-2024
954;979;954;Stephen Deckoff;3.2;58;01-31-2024
955;914;955;Ravi Pillai;3.2;70;01-31-2024
956;1210;956;Serge Godin;3.2;74;01-31-2024
957;1082;957;Jose Joao Abdalla Filho;3.2;78;01-31-2024
958;919;958;Isabella Seragnoli;3.2;78;01-31-2024
959;967;959;George Bishop;3.2;86;01-31-2024
960;1159;960;Stewart Horejsi;3.2;86;01-31-2024
961;1201;961;Andrew Cherng;3.2;76;01-31-2024
962;1202;962;Peggy Cherng;3.2;76;01-31-2024
963;871;963;Kwek Leng Beng;3.2;83;01-31-2024
964;1213;964;J. Tomilson Hill;3.2;75;01-31-2024
965;921;965;Warren Stephens;3.2;66;01-31-2024
966;954;966;Katharina Otto-Bernstein;3.2;60;01-31-2024
967;1015;967;Michael Federmann;3.2;80;01-31-2024
968;1153;968;Maria Del Pino;3.2;67;01-31-2024
969;978;969;Edward DeBartolo Jr;3.2;77;01-31-2024
970;966;970;Nicolas Berggruen;3.2;62;01-31-2024
971;1156;971;Carl Douglas;3.2;62;01-31-2024
972;1301;972;Justin Ishbia;3.2;46;01-31-2024
973;830;973;Xiao Yongming;3.2;59;01-31-2024
974;892;974;Arun Bharat Ram;3.2;83;01-31-2024
975;1263;975;Kalanithi Maran;3.2;58;01-31-2024
976;1067;976;Nandan Nilekani;3.2;68;01-31-2024
977;846;977;Robert Johnson;3.2;76;01-31-2024
978;840;978;Markus Blocher;3.2;53;01-31-2024
979;1362;979;Willis Johnson;3.2;76;01-31-2024
980;1428;980;Harsh Goenka;3.2;66;01-31-2024
981;854;981;Leena Tewari;3.2;66;01-31-2024
